ID,score,area,gender,age,using_time,balance,usage,card,Active,salary,Purchase
9247,762,Taipei,,20,1,139432.55,,,,,0
9248,786,Tainan,Male,29,7,80895.44,2,1,,,0
9249,,Tainan,Male,34,6,0,2,,0,190347.72,0
9250,,,Female,39,7,,1,0,1,100791.36,0
9251,,Tainan,Male,,,109121.71,1,,1,167873.49,0
9252,541,Taipei,Female,,6,,1,1,0,,0
9254,644,,Male,49,10,0,2,1,1,,0
9255,,Taipei,Male,,6,0,2,1,1,179093.26,0
9256,847,Taichung,Female,41,,,4,1,0,,1
9257,765,Taichung,Male,,7,102708.77,1,1,,9087.81,0
9258,,,,37,,149000.91,2,1,1,21472.42,0
9259,539,Taipei,Male,20,0,83459.86,1,,1,146752.67,0
9260,,Taipei,,40,3,,2,1,0,132562.23,0
9261,799,Taichung,,39,,,,,1,,0
9262,629,Taipei,Female,61,6,,2,1,,133672.61,0
9263,734,Taichung,,52,,,2,,1,38984.37,0
9265,414,,,,3,,2,1,1,,0
9266,675,Taipei,,38,,104016.88,1,0,0,,1
9267,683,Taipei,Female,38,5,127616.56,1,1,0,,0
9268,748,Taipei,Male,,5,,,1,1,172638.13,0
9269,596,Tainan,Male,29,,0,2,1,1,1591.19,0
9270,642,Taipei,,,4,125476.31,1,1,,91775.51,0
9271,499,,Female,21,,,1,1,,,0
9272,649,Tainan,,47,,,,1,1,71420.16,0
9274,616,,Male,31,1,,2,1,1,54706.75,0
9279,443,Taipei,Male,,,161111.45,1,,,13946.66,0
9280,727,Taipei,,62,,,2,,,,0
9282,661,Taipei,,31,,133964.3,,,1,166187.1,0
9283,619,,Male,,1,,,,0,139919.38,0
9284,,Taipei,Female,,3,0,,,,28137.03,0
9285,,,Male,61,,157201.48,1,0,,50368.63,0
9286,551,Tainan,,48,,,,0,0,94978.1,0
9287,720,,,29,7,106230.92,1,,,69903.93,1
9289,,Taichung,Female,36,9,81231.85,2,1,,196731.08,0
9290,561,Taipei,,31,1,,2,,1,65234.6,0
9291,850,Taipei,Male,,8,73059.38,1,,1,,0
9292,,,Male,,5,117559.05,,1,1,111573.3,0
9293,,Taichung,Female,,,,,,1,196767.83,0
9294,771,Taichung,Female,38,,,,1,0,,0
9295,713,Taipei,,36,8,133889.35,,1,1,143265.65,0
9296,658,Taichung,Female,,9,,,1,1,159268.67,0
9297,,Taichung,Female,56,,100781.75,2,1,1,,0
9298,737,Taipei,Male,,8,174356.13,,,0,,0
9299,,Taichung,Male,27,5,190125.43,2,,0,,0
9300,824,,,,7,,1,,0,21903.62,1
9301,701,Taichung,,41,9,164046.1,,1,0,,0
9302,,Tainan,,,4,123536.52,2,0,,,0
9305,616,Taipei,,,9,0,2,,0,,0
9306,662,,Female,,5,139562.05,,1,0,61636.22,0
9307,594,Taipei,,37,2,0,2,0,1,95864.5,0
9308,685,,,40,,168001.34,2,,,167400.29,0
9309,742,,Male,27,0,,2,0,,131534.96,0
9311,,,Male,,2,0,2,,1,119808.64,0
9313,579,,Male,40,10,,2,,0,18732.91,0
9314,722,,Female,,0,,1,0,,160162.42,0
9315,,Taichung,,51,7,,1,,1,53630.9,1
9316,,Taipei,,42,8,133767.19,,1,,36405.21,0
9317,550,,,49,0,108806.96,,1,,61446.92,1
9318,741,,Male,,6,106036.52,1,1,0,,1
9319,,Tainan,,69,,0,,,,134483.07,0
9320,529,Taipei,Female,27,1,,,1,1,,0
9321,,Taipei,,,,0,,1,1,2382.61,0
9322,,,,61,1,82182.1,1,1,0,,1
9323,767,Taipei,Female,35,,,,1,,,0
9325,780,Taichung,Male,71,,,2,1,,122506.78,0
9326,635,Tainan,Female,,,0,,,,,0
9327,641,Taichung,Male,35,,103711.56,1,0,1,,1
9329,,Taichung,Female,35,7,128369.75,2,1,0,198256.15,0
9330,,,Male,35,5,0,,1,1,62634.94,0
9331,630,Taipei,Male,34,,,2,1,1,114006.35,0
9333,710,Taichung,Female,62,9,,,1,0,48571.14,1
9334,,Taipei,,,,,,,,76016.49,0
9335,,Tainan,Male,,,0,2,1,1,180808.39,0
9336,,,Male,50,4,,2,,0,,0
9337,,Taipei,Male,49,,,1,1,,135841.35,0
9338,,,Female,,5,102085.72,1,1,1,183536.24,1
9339,558,Taichung,Male,,,142537.18,,,1,,0
9340,665,Tainan,Male,29,1,182781.74,2,1,1,63732.9,0
9341,,,,,10,0,,,0,1364.54,0
9343,619,,Female,28,,0,,,,53394.12,0
9345,727,Taipei,,28,2,,,1,0,101433.76,0
9346,582,Taipei,Male,,,148942,1,1,1,116944.3,0
9347,716,Taipei,Male,41,9,0,1,1,,,0
9348,,Tainan,Female,36,0,,1,1,1,181449.51,0
9349,,Taipei,,,7,93920.47,1,0,,,0
9350,,Taipei,,43,4,,,,0,,0
9352,718,Taichung,,,,123204.88,1,1,1,,0
9353,,,,40,8,72945.29,,,,98931.5,0
9354,670,Tainan,,37,,,1,1,1,194493.57,0
9355,590,,Male,,,0,2,1,1,143628.31,0
9356,739,Tainan,Female,,8,,1,1,,167030.51,0
9358,418,,Female,,9,0,1,,1,81014.5,1
9359,837,Taipei,Female,,9,0,2,1,,41866.26,0
9360,,Taichung,Male,43,9,140121.17,1,1,,11302.7,1
9361,552,,Male,39,2,,,0,,149384.43,0
9362,,Taichung,Male,,2,,,,1,169303.65,0
9363,684,Taipei,,35,3,137179.39,,,1,37264.11,0
9364,634,,,35,3,0,2,1,1,19515.48,0
9365,607,Taipei,,49,9,119960.29,,1,,103068.22,0
9366,802,Taipei,Male,29,9,127414.55,,1,1,134459.12,0
9367,736,,Female,,6,0,1,1,0,70496.66,0
9368,,Taipei,Female,40,9,137409.19,1,1,0,175877.7,1
9369,737,Taipei,Male,,8,0,2,,,,0
9370,,Tainan,Female,39,2,,1,1,1,52138.49,0
9371,561,Taipei,Male,43,4,0,,0,0,,1
9373,677,,Male,30,1,,1,0,1,174225.88,0
9374,641,,Female,36,1,0,2,1,,102021.39,0
9375,658,,Female,32,5,145553.07,1,1,,31484.76,0
9377,,Taipei,,,2,,,,0,110900.43,1
9379,709,Tainan,Female,,,111827.27,2,1,,12674.68,0
9380,,Tainan,,26,2,,2,1,,93255.85,0
9382,765,,Male,45,2,91549.78,1,1,1,,0
9383,645,,,,7,,,1,1,167723.25,0
9384,716,Taipei,Female,23,,,2,0,,185900.88,0
9385,771,Taipei,Female,,4,,,,,,1
9386,,,Male,,,,2,1,1,1787.85,0
9388,524,Taipei,Male,32,1,,,0,0,187740.04,0
9389,679,,Male,39,,0,2,1,1,,0
9390,,Taipei,,,2,0,1,1,,,0
9391,,Taichung,Female,37,5,113291.05,,,1,132467.54,0
9393,532,,Female,39,0,,,1,0,,0
9394,670,,,43,9,,1,1,,178827.3,1
9395,597,Taichung,,35,8,131101.04,1,,,192852.67,0
9397,700,,Female,40,2,0,2,1,0,199753.97,0
9398,766,Taipei,Female,52,7,92510.9,2,,1,66193.61,0
9399,488,Taipei,Female,34,2,,2,,1,181270.84,0
9400,694,Taipei,Male,39,5,77652.4,1,1,,25407.59,0
9401,,Taipei,,31,,98360.03,1,0,0,20973.8,0
9402,,Taichung,Female,,,115518.07,,0,0,76544.9,1
9403,810,Taichung,,69,,,,1,1,110509.9,0
9404,638,Taipei,,36,6,0,,1,0,164247.51,0
9405,,,,43,5,,,0,0,105149.8,0
9406,,Taipei,Male,36,7,0,1,1,,,1
9408,419,Tainan,Female,27,2,121580.42,1,0,1,134720.51,0
9409,640,,,55,10,,1,,,978.66,0
9410,570,Tainan,Male,,10,,2,,1,,0
9411,640,,,46,,107978.4,2,,0,155876.06,0
9412,,Taichung,Female,40,4,78119.59,4,,,119259.34,1
9413,,,Male,,6,98684.15,,0,0,133720.57,0
9415,544,Tainan,Female,53,9,,1,1,0,125692.07,1
9417,648,Taichung,Male,37,6,,1,1,,86894.67,0
9418,577,,,,6,0,,1,0,,0
9419,,,Female,,2,0,1,1,1,,0
9420,686,Taichung,Male,26,1,57422.62,,1,,79189.4,0
9421,657,Taipei,Female,,,,2,,1,5177.62,0
9424,,Tainan,Female,28,8,161592.76,1,1,0,177834.79,0
9425,689,,Female,,1,0,,1,1,119446.64,0
9427,499,,Female,,1,75225.53,2,0,0,,1
9428,,Tainan,Female,39,0,0,,0,0,,0
9429,737,Taipei,Female,70,9,87542.89,,,1,42576.86,0
9430,651,Taipei,Female,32,8,144581.96,1,1,1,87609.5,0
9431,,,Male,,,122568.05,2,1,,82820.85,0
9432,,,Female,24,5,,,0,1,155144.12,0
9433,,,Female,28,,171932.26,2,,1,9578.24,0
9434,643,Taipei,Male,39,7,0,2,1,,170392.59,0
9435,,,Female,,7,0,2,,0,3946.29,0
9436,,,Male,,4,111798.06,2,1,1,,0
9437,,Taipei,Male,38,4,0,,1,0,75609.84,0
9438,670,,Female,27,5,79336.61,1,,,,0
9440,705,Taipei,Female,31,3,142905.51,,1,1,58134.97,0
9441,593,Tainan,,,10,,3,0,0,,1
9443,741,Taipei,Male,37,9,,2,,,149503.54,0
9444,596,Taichung,Male,54,1,,,1,1,120314.75,1
9445,581,,Male,41,,127913.71,,1,1,44205.95,0
9446,689,Tainan,,,,95328.6,,1,,6129.61,1
9447,544,,Male,30,,73218.89,1,,1,,0
9448,,Taipei,Female,,1,0,,0,,27509.52,1
9449,,Taichung,Male,,,149995.72,2,1,0,42143.55,0
9450,,,Male,28,,,2,1,1,87985.2,0
9451,666,Taichung,Male,,,124125.26,,,0,81884.8,0
9452,524,Tainan,Male,29,3,159035.45,,1,0,2705.31,1
9454,667,Taipei,Male,27,,156811.74,,1,,,0
9455,,Taipei,Male,52,,0,2,1,1,,0
9456,689,,Female,55,4,,,1,,58442.25,0
9457,639,Taipei,Male,39,6,150555.83,1,1,,30414.17,0
9458,678,Taipei,,,,,,,1,58814.41,0
9459,523,,Male,,8,,,1,0,,0
9460,650,Taipei,,47,9,0,,,0,,0
9461,,Tainan,Male,35,,,2,1,1,43036.6,0
9462,697,Taipei,Male,,4,0,,0,1,26543.28,0
9463,800,Tainan,Female,46,6,,2,1,,171928.04,0
9464,,Taipei,,24,7,,1,,1,,0
9465,740,Taipei,Male,39,,0,2,1,0,19047.23,0
9466,835,Taipei,,56,,,,1,,39820.13,0
9467,559,Taipei,,,2,,1,,0,129013.59,1
9468,,Tainan,Male,,1,82729.49,1,1,0,,0
9469,613,Taichung,,45,9,142765.24,2,,,34749.65,0
9470,,Taipei,Female,25,,,1,1,,56268.98,0
9471,751,Taichung,Female,,10,132932.14,2,1,,,0
9473,775,Taichung,Female,74,,161371.5,1,1,1,134869.93,0
9474,608,Tainan,Male,,4,,2,0,0,36697.48,1
9475,673,Taipei,Male,51,8,79563.36,2,,1,172200.91,0
9476,616,Taipei,,46,2,0,2,1,0,137136.46,0
9478,655,Taipei,Female,,5,0,1,0,0,,1
9479,782,,Female,,,81571.05,1,,0,182960.46,1
9480,,Tainan,Male,35,1,0,2,0,,42117.9,0
9482,505,Tainan,,35,8,116932.59,1,1,0,,0
9483,707,Taipei,Male,40,,,,,0,14090.4,1
9484,692,Taipei,Female,36,3,79551.12,,0,,,0
9486,,Tainan,Male,,4,88141.1,1,1,0,109659.12,0
9488,850,Tainan,Female,32,,,,1,1,3830.59,0
9490,,Taipei,Female,33,,0,,1,1,144413.92,1
9491,624,Taipei,Male,80,,,,,,65801.44,0
9492,649,Taipei,Female,35,4,108306.44,1,,1,192486.24,0
9493,732,Taichung,Female,,4,102962.62,1,1,,120852.85,1
9494,,,,36,0,103502.22,1,1,1,,0
9495,,,,43,8,119654.44,2,,1,,1
9496,680,,,,10,,,,,,0
9498,,,Female,25,1,0,2,,1,144978.47,0
9499,,Taipei,Female,,6,,,,,67288.89,0
9500,,,,25,,,2,1,,103269,0
9501,739,Tainan,Female,27,,98926.4,1,1,1,106969.98,0
9502,835,Taichung,,18,,142872.36,1,1,1,117632.63,0
9503,790,Tainan,Male,29,,,2,,1,189777.66,0
9504,,Taipei,Female,48,,119769.77,,0,,66032.65,0
9505,,Taipei,,44,5,143244.97,,1,0,98661.27,0
9506,651,,,28,10,,1,1,1,,0
9507,,Taipei,,69,,,2,0,,149604.18,0
9508,808,Taipei,Male,,,0,,1,1,79888.78,0
9509,644,,Male,26,8,96659.64,,1,1,138775.69,0
9510,688,Taipei,Male,29,,0,2,1,,154695.57,0
9511,617,Taipei,,26,2,165947.99,2,,1,,0
9512,,,Male,33,4,,1,,,105817.63,0
9514,515,,,48,5,129387.94,1,,,147955.91,1
9515,,Taipei,,28,9,0,2,1,,,0
9516,,Tainan,Male,,9,,1,1,1,81861.1,0
9517,557,Taipei,Female,32,3,123502.53,1,1,1,69826.8,0
9520,610,Taipei,Female,,2,0,2,1,,14546.76,0
9521,727,Taichung,Female,18,2,,,,,,0
9523,418,Taipei,Male,,7,,2,1,1,88878.15,0
9525,,Taichung,Male,38,5,146756.68,1,1,,78268.61,0
9526,618,Taipei,Female,46,6,150213.71,1,,,120668.46,1
9527,642,Taichung,,,5,111183.53,,0,,10063.75,0
9528,850,,,40,9,99816.46,1,1,,163989.66,1
9529,739,Taipei,Male,,9,0,1,1,0,60584.33,0
9530,508,Taipei,,41,5,0,,,,94170.84,0
9531,667,Taipei,Male,,6,,2,0,,167181.77,0
9532,741,Taipei,Female,60,,,1,1,,38914.51,0
9533,592,,Male,29,7,0,,1,1,91196.67,0
9535,773,,Male,,2,0,2,1,0,,0
9536,850,Tainan,Male,,,,1,1,1,175347.28,0
9537,550,Taichung,,42,,128707.31,1,,0,,1
9538,783,Taipei,Male,40,6,0,2,,,109742.55,0
9539,777,Taipei,Male,29,,0,,,0,124489.88,0
9540,659,Taipei,Male,,6,123192.12,,,1,,1
9542,603,,,38,8,59360.77,1,,1,191457.06,0
9545,648,Taichung,,37,7,138503.51,2,1,0,,0
9546,721,Tainan,,57,1,0,1,1,1,195940.96,0
9548,626,Taipei,,34,3,,2,1,,37870.29,0
9549,569,Taipei,Male,43,7,,2,,,52534.81,0
9550,578,,Male,36,,157267.95,2,,0,,0
9552,694,Taichung,Male,,4,141989.27,2,1,0,,0
9553,664,,,,5,,,1,1,,0
9554,,Taipei,Male,38,,0,2,1,0,1528.4,0
9556,782,Taichung,Female,72,,148666.99,1,1,0,2605.65,1
9557,,,Male,34,7,115101.5,,,0,57841.89,1
9561,686,,Male,41,5,128876.71,3,,1,106939.34,1
9563,738,,Male,,,0,2,1,1,,0
9564,703,,Male,28,,0,,,1,2151.17,0
9566,,,Female,,9,135979.01,4,,1,76582.95,1
9567,,,Male,,6,117271.8,2,1,0,104217.96,1
9569,593,Taipei,,,1,0,2,0,,9984.4,0
9570,710,Tainan,Female,30,,,2,1,0,,0
9573,644,,,18,7,0,,,,59645.24,1
9576,483,Taipei,,,9,0,2,0,0,,0
9577,669,Taichung,Female,42,1,103873.39,,1,0,148611.52,0
9578,,Taichung,,52,3,,1,1,0,85516.37,1
9579,662,Taipei,Male,,2,,2,0,,55120.79,0
9580,,Taichung,Male,45,0,135827.33,2,1,,131778.58,0
9581,,Taipei,Male,,9,,1,,0,,0
9582,,Taipei,,,9,,,1,1,164864.67,0
9585,563,,,,2,100520.92,1,1,1,19412.8,1
9587,546,,Female,20,6,0,1,,1,,0
9589,539,Taichung,Male,42,1,177728.55,1,,0,105013.63,0
9590,632,,Male,,3,,1,,1,27597.76,0
9591,,,,34,7,111565.91,1,,1,,0
9593,668,Taichung,Female,,,124511.01,1,,0,,0
9594,738,Taipei,Female,,1,,1,0,,22762.23,0
9595,785,Taipei,Male,55,5,0,2,,1,7008.65,0
9596,597,,Male,,5,,2,,1,81299.17,0
9597,531,Taipei,Male,37,,,,,,147521.35,0
9598,,,Male,26,10,0,2,,1,,0
9600,749,,Female,32,7,79523.13,1,0,1,,0
9601,621,Taichung,,55,7,131033.76,1,,1,75685.59,1
9602,659,Taipei,Female,33,7,89939.62,1,1,,136540.09,0
9603,,,Female,,3,95727.05,1,0,,,1
9605,770,Taipei,Male,31,3,155047.56,,1,,186064.34,0
9606,736,,,29,,,2,0,,,0
9607,524,Taipei,,44,10,118569.03,,,0,82117.2,0
9608,,Taipei,,,5,0,1,1,,,0
9609,700,,Male,44,9,0,,,0,142287.65,0
9610,,Taipei,,35,,,2,1,0,36557.55,0
9612,608,,Male,37,2,130461.02,1,1,0,21967.15,0
9613,,Taipei,Male,36,1,0,2,1,0,53477.76,0
9615,746,Taipei,Female,37,4,0,2,,1,171039.56,0
9617,683,Tainan,Male,35,9,61172.04,,0,0,82951.12,0
9618,591,Taichung,Female,,2,90194.34,,1,0,57064.57,0
9619,,,Female,24,,,1,1,,45755,0
9620,684,,Male,,3,99967.76,,1,1,,0
9622,,Taichung,Female,33,,,,0,0,88592.8,0
9623,,,Male,31,8,112211.61,,1,0,26261.42,0
9624,,Taipei,,,,,1,1,0,29586.73,0
9625,,Taipei,Female,,0,111098.85,1,1,1,172321.21,1
9626,,Taichung,Female,44,0,131873.07,2,1,1,158036.72,1
9627,813,Tainan,Male,27,1,137275.36,,0,1,115733.16,0
9628,641,,,,3,153316.14,1,1,0,59927.99,0
9629,,Taipei,Female,22,9,0,2,1,1,44377.65,0
9630,497,Tainan,Male,,2,121250.04,,0,1,79691.4,0
9631,716,Taipei,Male,,,109578.04,2,1,,,0
9632,526,,,37,,,1,1,,62830.97,0
9633,760,Taichung,Female,,6,58003.41,1,,0,,0
9634,669,Taipei,,31,6,113000.66,1,1,0,40467.82,0
9635,655,Taipei,Male,27,10,,2,1,0,51620.94,0
9636,547,Taipei,,49,,,,0,0,,1
9637,648,,Female,40,,,1,,1,667.66,1
9639,,Taichung,,50,1,121498.11,2,0,,,1
9640,761,Tainan,,32,4,103515.39,2,1,1,177622.38,0
9641,750,Taipei,Female,35,,,1,,,191520.5,0
9643,704,Tainan,Male,38,6,,1,1,0,173776.5,0
9644,521,Taipei,Female,41,2,0,2,1,1,113089.43,0
9645,452,Taipei,Female,,8,0,,,1,,0
9646,695,,Female,31,,106089.2,,,,99537.68,0
9647,850,Tainan,Male,,,,1,,,97893.4,1
9648,625,Taipei,Male,31,5,,2,0,,90.07,0
9649,608,,,,7,,1,0,0,161154.85,0
9650,715,Taipei,Female,38,,0,2,1,1,332.81,0
9651,834,Tainan,Male,33,5,0,2,,,66285.18,0
9652,,,Male,33,1,127818.52,,,0,163477.22,0
9653,,Taipei,Female,40,7,0,1,1,0,170332.67,1
9654,527,Taichung,Male,58,,137318.42,,1,1,126144.96,0
9656,583,Taipei,,,4,55776.39,2,1,0,,0
9657,696,Taichung,Male,32,,84421.62,1,0,1,,0
9660,,Taichung,Male,42,,,,1,1,,0
9661,550,Taipei,Female,30,,0,,,0,,0
9662,675,,Female,39,6,0,2,,,83419.15,0
9664,606,,Male,40,,95293.86,2,0,1,96985.58,0
9665,726,,Male,,7,,,1,0,,0
9667,758,Tainan,Male,,5,0,2,1,0,95009.6,0
9668,596,Taipei,Male,37,2,0,1,0,,121175.86,0
9669,,Tainan,,34,3,0,2,1,,77047.78,0
9670,,Taipei,,,,0,,1,0,158049.9,0
9671,756,Taipei,,32,,,2,1,0,147040.25,0
9672,,Taichung,Male,78,4,,2,1,,142566.75,0
9673,613,,,28,,,2,1,1,185483.24,0
9674,643,Taipei,,,9,,2,,,155870.82,0
9676,,,Male,,1,60374.98,,1,0,,0
9677,585,,Female,34,,0,1,,1,,0
9678,724,Taichung,Male,33,,,,0,,186942.49,1
9679,,Tainan,,29,,,,0,0,117173.8,0
9680,472,,Male,19,,0,,1,,3453.4,0
9681,,Taipei,Male,36,1,0,2,1,0,48876.84,0
9682,,,,,8,,1,1,,11830.53,0
9684,606,,Male,32,6,,2,0,,36540.63,0
9685,781,Taipei,,,,89276.48,,,0,6959,0
9686,593,Taipei,Male,45,4,138825.19,1,,0,,0
9687,793,Taipei,,,4,103729.79,2,,,,0
9688,791,,Female,31,10,75499.24,1,,0,,0
9689,850,Taipei,,68,5,169445.4,,,,,0
9690,698,Taipei,Female,,9,111359.55,2,,,105715.01,0
9691,846,,Female,,,142388.61,2,0,1,68393.64,1
9692,,Taipei,Male,,,123311.39,,1,1,82868.34,0
9693,574,,,52,7,115532.52,1,1,0,196257.67,0
9694,,Taichung,Female,51,10,167273.71,,0,0,93439.75,1
9695,581,Taipei,,25,5,77886.53,2,1,,,0
9696,710,Taichung,Male,37,,135795.63,1,0,1,46523.6,0
9697,550,,Male,,8,97514.07,,,1,199138.84,0
9698,533,,Male,,,,2,0,0,,1
9699,779,,,,,106160.37,1,0,0,116893.87,0
9700,763,,Female,,2,,2,1,,,0
9701,563,Tainan,Female,36,4,143680.47,,1,,63531.19,0
9702,678,Tainan,Male,38,,,1,,0,126253.31,0
9703,644,Tainan,Female,,5,86006.3,1,,1,,0
9705,625,Taipei,Male,,9,0,,1,,157072.91,0
9706,,,,36,1,0,2,0,,108377.82,0
9707,,Taipei,Female,30,6,0,,,0,88827.31,0
9708,642,Taipei,,41,,115171.71,,1,1,37674.47,0
9709,737,,Female,22,10,111543.26,2,0,0,,0
9710,575,Taipei,Female,57,8,137936.94,1,,1,84475.13,0
9711,,,Female,37,3,122304.65,2,0,0,33998.7,0
9712,,,Male,41,,120586.54,,0,,20491.15,0
9713,637,Taipei,Male,,3,0,2,,1,,0
9714,714,Taipei,Male,40,9,46520.69,1,1,,96687.25,0
9715,,,Female,56,2,105473.74,,1,1,,0
9716,680,Tainan,,34,7,,2,1,0,,0
9717,812,Taichung,Male,,,,3,,1,185599.34,1
9718,757,Tainan,Male,30,,145396.49,1,,1,198341.15,0
9719,710,Tainan,Male,62,3,,,1,0,119348.76,1
9720,516,Taichung,,47,9,,1,0,0,149614.17,1
9721,803,Taipei,Female,40,,165526.71,1,1,0,12328.08,0
9722,,Taipei,,38,,83714.41,1,1,1,,0
9723,,Taipei,Female,,3,,2,1,1,2243.41,0
9724,526,,Male,,7,,1,0,0,86786.41,0
9725,485,Taipei,Male,41,,100254.76,2,1,1,12706.67,0
9726,625,Taipei,Female,36,3,0,2,1,0,,1
9727,773,Tainan,,43,,138150.57,,1,,,0
9728,530,Taipei,Female,45,1,,,0,1,,1
9729,616,,Female,43,7,,,,1,115262.54,1
9730,651,Taipei,Male,23,,0,2,1,,170099.23,0
9731,,,Male,38,,136858.42,1,0,1,189143.94,0
9732,607,Taichung,Male,29,7,,1,1,0,163257.44,0
9734,,Taipei,Male,,,0,,,1,75272.63,0
9735,,Taichung,Male,70,,,2,1,1,20881.96,0
9736,700,Taipei,Female,,8,,2,,1,161845.81,1
9738,,,,22,8,0,3,1,,107292.91,0
9741,,Taichung,,29,8,,2,1,0,70223.22,0
9742,,Taipei,Male,35,,0,2,1,,77951.84,0
9743,715,Taipei,,45,4,0,2,1,1,,0
9744,,Taichung,,32,9,115587.49,,0,1,101677.46,0
9745,586,Taichung,Male,46,,106968.96,,1,1,79366.98,1
9746,818,Taipei,Male,,4,0,2,1,,8037.03,0
9747,,Taichung,,41,0,,,,1,176254.12,0
9749,627,Taichung,Male,24,5,,2,1,,56793.02,1
9750,533,Taipei,,35,8,0,,1,1,,0
9751,708,,Female,51,8,70754.18,1,1,,92920.04,1
9753,,Taipei,Male,21,8,,2,1,1,155782.89,0
9754,656,Taichung,,68,7,153545.11,1,1,,186574.68,0
9755,673,,Male,40,1,,1,1,1,3258.6,0
9756,806,Taichung,Male,36,,167983.17,,1,1,106714.28,0
9757,648,Tainan,Female,,7,,1,1,,144532.85,1
9758,501,Taipei,,35,6,99760.84,,1,,13591.52,0
9760,627,,Female,,2,0,2,1,0,,0
9761,,Taipei,Male,31,2,119148.55,,0,0,,0
9762,,,,60,1,72948.58,2,,1,17355.36,0
9763,708,Taichung,,21,8,,2,,0,50294.09,0
9764,619,,Male,27,1,154483.98,1,1,,156394.74,0
9767,,,,39,4,95252.72,,1,0,,0
9768,,Taipei,Male,,3,117413.95,,1,1,12766.74,0
9769,714,,Male,54,4,137986.58,,,1,51308.54,1
9770,656,,,,10,143571.52,,0,0,,0
9772,,,Male,39,5,121626.9,1,1,,,0
9773,,Taichung,Male,,1,,2,,1,60485.98,0
9774,,Taipei,Male,,4,,,1,1,132798.78,0
9776,780,,Female,26,3,140356.7,1,1,0,,0
9777,747,Taipei,Male,29,7,0,2,1,1,141706.43,0
9779,,Taipei,Female,43,9,0,,1,,183147.17,0
9780,515,,,40,,,,1,,138360.29,0
9781,,Taichung,Female,40,,109003.26,1,1,1,79580.56,0
9782,641,Taipei,Female,48,3,,,1,1,157458.61,1
9783,509,,Male,18,7,,1,1,,171770.58,0
9786,,,Female,27,5,155879.09,2,0,0,70774.97,0
9788,553,Taipei,Male,32,7,,1,,1,109159.58,0
9790,610,Taipei,,45,,0,2,,,199657.46,0
9791,,Tainan,Female,,2,0,2,1,1,121151.1,0
9792,825,Taichung,,35,,118336.95,,1,0,,1
9793,819,Tainan,Female,,,,1,1,1,102799.14,0
9794,772,Taichung,,42,,101979.16,,1,,,0
9795,685,Tainan,Male,23,5,,1,0,,141152.28,0
9796,506,,,43,2,,,1,,105568.6,0
9797,,Taichung,Male,22,10,,2,,1,,0
9798,627,Tainan,Male,40,,0,2,1,1,194792.42,0
9802,569,Tainan,Female,,3,,,,1,33230.37,0
9803,756,Taipei,Male,40,1,94773.11,1,,0,,0
9805,,,Female,36,9,166939.88,1,,,72504.76,0
9807,658,,Male,35,9,,1,,1,68141.92,0
9808,649,Taipei,,36,8,,,0,,109179.89,0
9809,603,Taipei,Female,,9,76769.68,1,0,0,48224.72,0
9810,820,Taipei,Female,39,1,104614.29,,,,61538.43,1
9811,712,,Male,27,,0,1,,0,94544.88,0
9812,645,,,,,,1,1,,,0
9813,,Taichung,Female,31,9,110941.93,2,1,0,163484.8,0
9815,,Taipei,Male,36,1,0,2,,,133141.34,0
9819,,Taipei,Male,31,7,0,1,,,,0
9820,,Taichung,Male,51,1,104682.83,1,1,0,55266.96,1
9821,648,Taichung,Female,45,5,118886.55,1,0,0,51636.7,0
9822,652,Tainan,Male,,8,156823.7,2,,,198251.52,0
9824,551,Taipei,,,,144258.52,1,1,0,,0
9825,,Taichung,Male,26,9,128793.63,,1,,19262.05,0
9826,467,Taichung,Male,,10,,1,,0,,1
9827,789,Tainan,,40,4,0,2,1,,,0
9828,602,Tainan,,33,5,0,2,0,,64038.34,0
9830,584,Taipei,,38,,115341.55,1,0,1,173632.92,0
9831,,Taipei,Male,32,6,,,1,0,128384.11,0
9832,,Taichung,Female,,1,156848.13,,1,1,99475.95,1
9833,595,,Female,64,,105736.32,1,,1,,1
9837,587,,Male,,10,0,,1,,,0
9838,,Taipei,Male,38,5,,1,,1,,0
9839,581,Taichung,Male,,,,1,,0,,1
9840,484,Taipei,,41,5,,1,,,74267.35,0
9841,576,,Male,26,,0,2,0,1,34101.06,0
9843,638,,,,9,136808.53,2,,1,106642.97,0
9844,646,Taichung,Male,24,0,92398.08,,,1,,0
9845,,Taipei,Female,40,5,,1,,,189607.71,0
9847,,Tainan,Male,25,,127728.24,2,1,1,,0
9848,603,,Female,34,9,0,,,,,0
9849,619,Tainan,,38,10,119658.49,1,1,,8646.58,0
9850,,,Female,,6,0,2,1,,124592.84,0
9851,459,Taipei,Male,26,4,149879.66,1,0,0,50016.17,0
9852,671,,Male,28,8,119859.52,,,0,125422.66,0
9853,501,Tainan,Male,,,,,,0,,1
9854,719,Tainan,,,10,,,1,,,0
9855,,Tainan,Female,37,6,121231.39,1,,,146366.08,0
9856,706,Tainan,Male,24,2,141078.57,1,,1,,0
9858,716,Taipei,Male,39,1,70657.61,2,1,1,,0
9859,507,Taichung,Male,40,,120105.43,1,1,,92075.01,1
9860,678,Taichung,Male,55,,129646.91,1,1,1,,1
9861,775,Taipei,Female,30,10,191091.74,2,1,,96170.38,0
9862,,Taipei,Male,,8,0,1,,1,98208.62,0
